station,lat,long
"Seester, Klein Sonnendeich",53.708676,9.607723
"Uetersen, Kreuzmoor",53.690843,9.65347
"Appen, Denkmal",53.660223,9.74809
Bf. Tornesch (Hamburger Straße),53.696739,9.717347
Bf. Tornesch (Zauberflöte),53.697181,9.718641
"Tornesch, Aalkamp",53.699211,9.733469
"Tornesch, Eschenweg",53.69488,9.724733
"Tornesch, Großer Moorweg 45",53.695843,9.733258
"Tornesch, Torneum",53.693977,9.732832
"Moorrege, Grothar",53.669648,9.682177
"Moorrege, Oberglinde",53.666867,9.686247
"Moorrege, Lehmkuhlweg",53.662291,9.69295
"Moorrege, Schulzentrum",53.66509,9.663586
"Appen, Ziegeleiweg",53.65993,9.704877
"Appen, Kaserne",53.658372,9.712958
"Appen, Bouhlentwiete",53.65984,9.743433
"Moorrege, Kirchenstraße",53.663223,9.669155
"Appen, Turnhalle",53.662924,9.734335
"Appen, Unterglinde",53.664651,9.704229
"Appen, Friedhof",53.651262,9.754444
"Appen-Etz, Wedeler Chaussee",53.639426,9.760643
"Uetersen, Klostermühle",53.687291,9.655565
"Uetersen, Seminarstraße",53.686708,9.658674
"Uetersen, Herderstraße",53.681733,9.685414
"Uetersen, Heinrich-Heine-Straße",53.681432,9.689314
"Uetersen, Am Eichholz",53.683565,9.694813
"Uetersen, Weidenkamp",53.685394,9.692391
"Uetersen, Esinger Steinweg",53.686122,9.686121
"Uetersen, Fourniermühlenweg",53.686705,9.68159
"Uetersen, Alsenstraße",53.688647,9.681455
"Uetersen, Ossenpadd",53.689397,9.683889
"Uetersen, Schröders Tannen",53.689782,9.691858
"Uetersen, Sandweg",53.683096,9.677975
"Tornesch, Uetersener Straße",53.692396,9.704375
"Tornesch, Am Steinberg",53.694756,9.706291
Bf. Tornesch,53.6966,9.715043
"Tornesch, Klaus-Groth-Schule",53.690868,9.709012
"Tornesch, Fritz-Reuter-Schule",53.702341,9.718229
"Tornesch, Baumschulenweg",53.700648,9.723197
"Tornesch, Lise-Meitner-Allee (Nord)",53.717927,9.759455
"Uetersen, Langes Tannen",53.691508,9.676067
"Uetersen, Am Seeth",53.689731,9.674085
"Uetersen, Schanzenstraße",53.688671,9.669285
"Uetersen, Klaus-Groth-Straße",53.689865,9.664551
"Uetersen, Dessaus Kamp",53.690647,9.661339
"Uetersen, Heidweg",53.692899,9.655228
"Uetersen, Nils-Alwall-Weg",53.690285,9.699722
"Uetersen, Wassermühlenstraße",53.683288,9.667701
"Uetersen, Hallenbad",53.685482,9.667569
"Uetersen, Deichstraße 24",53.679369,9.64506
"Uetersen, Achtern Diek",53.68182,9.648729
"Uetersen, Am Gehölz",53.696486,9.67757
"Heidgraben, Schulstraße",53.704868,9.680945
"Heidgraben, Dorfstraße",53.709868,9.678557
"Heidgraben, Lindenweg",53.711032,9.682453
"Heidgraben, Im Winkel",53.711008,9.685012
"Heidgraben, Liether Damm",53.709732,9.692806
"Heidgraben, Kreuzweg",53.705928,9.691865
"Tornesch, Pracherdamm",53.704043,9.705508
"Tornesch, Norderstraße",53.700816,9.70871
"Neuendeich, Abzweigung Schadendorf",53.675652,9.603343
"Neuendeich, Rosengarten",53.676014,9.609886
"Neuendeich, Abzweigung Rosengarten",53.674794,9.61297
"Neuendeich, Oberrecht (Mitte)",53.674372,9.62339
"Neuendeich, Oberrecht (Ost)",53.677623,9.638904
"Tornesch, Willy-Meyer-Straße",53.696434,9.709787
"Ahrenlohe, Brookkamp",53.705646,9.734701
"Ahrenlohe, Hörnweg",53.708841,9.741163
"Ahrenlohe, Prisdorfer Weg",53.714669,9.751671
"Uetersen, Friedrich-Ebert-Schule",53.685818,9.673281
"Moorrege, Klevendeich",53.669784,9.605287
"Holm, Holmerberg",53.617009,9.662241
"Hetlingen, Grüner Damm",53.612624,9.650855
"Hetlingen, Blink",53.608293,9.639306
"Hetlingen, Schulstraße",53.608293,9.634169
"Hetlingen, Sandweg",53.612038,9.629375
"Haselau, Kamperrege (Nord)",53.655468,9.614881
"Kamperrege, Siedlung",53.647205,9.610362
"Kamperrege, Neuer Weg",53.639957,9.604481
"Haseldorf, Altenfeldsdeich 20",53.640208,9.629115
"Uetersen, Geschwister-Scholl-Haus",53.688036,9.682928
"Groß Nordende, Lander",53.706263,9.632902
"Haseldorf, Altenfeldsdeich 55",53.636759,9.622003
"Bevern, Gemeindehaus",53.755254,9.77159
"Elmshorn, Plinkstraße",53.738171,9.678422
"Elmshorn, Falkenweg",53.745481,9.671204
"Uetersen, Famila",53.680959,9.674566
"Uetersen, Finkenbrook",53.681345,9.66649
"Heist, Große Twiete",53.654208,9.663672
"Halstenbek, Wolfgang-Borchert-Gymnasium",53.619117,9.867833
"Pinneberg, Wedeler Weg",53.657571,9.778153
"Barmstedt, Königsberger Straße",53.799179,9.767692
"Barmstedt, Galgenberg",53.793898,9.760342
A Barmstedt Brunnenstraße,53.791483,9.761482
"Barmstedt, Kleine Gärtnerstraße",53.78843,9.762595
"Barmstedt, Erlengrund",53.793784,9.765454
"Barmstedt, Moltkestraße",53.787403,9.76159
"Barmstedt, Baumschulenweg",53.795708,9.755397
"Lutzhorn, Schule",53.82545,9.776191
"Lutzhorn, Hinterm Holz",53.824927,9.766675
"Lutzhorn, Überstör",53.841231,9.774174
"Lutzhorn, Ölfeldstraße",53.847479,9.770871
"Bokel, Neel-Greve-Straße",53.85904,9.742829
"Bokel, Denkmal",53.863399,9.73523
"Hörnerkirchen, Kirchenstraße",53.855846,9.704809
"Osterhorn, Kloster",53.864651,9.703331
"Westerhorn, Dorfstraße",53.861347,9.681115
"Bullenkuhlen, Schulweg",53.768597,9.751679
"Bullenkuhlen, Achterstraße",53.766487,9.748563
"Bullenkuhlen, Seether Weg (Mitte)",53.761905,9.74416
"Bevern, Am Karpfenteich",53.756204,9.753505
"Bevern, Am Gehölz",53.756978,9.760448
"Bevern, Dannesch",53.739821,9.773838
"Bevern, Barkhörner Weg",53.747813,9.785506
"Bevern, Tannenweg",53.761685,9.774589
"Heede, Ziegeleiweg (West)",53.770429,9.768866
"Groß Offenseth, Rosenstraße",53.802841,9.744142
"Groß Offenseth, Gemeindezentrum",53.813096,9.734774
"Groß Offenseth, Hütten",53.826115,9.73037
"Hörnerkirchen, Lohe",53.85726,9.710365
"Pinneberg, Theodor-Heuss-Schule",53.643789,9.798419
"Pinneberg, IGS Thesdorf",53.642671,9.808392
"Ellerhoop, Schule",53.729312,9.776054
"Buxtehude, Apensener Straße 198",53.452395,9.646775
Landungsbrücken Brücke 3,53.545103,9.969853
Hamburg-Altona,53.552702,9.935187
"Heidmoor, Birkenweg (West)",53.865169,9.803924
"Heidmoor, Waldchaussee",53.871174,9.81325
"Heidmoor, Wieseneck",53.868408,9.816452
"Mönkloh, Hermann-Brettin-Straße",53.889711,9.786995
"Bargfeld-Stegen, Feuerwehr",53.767721,10.187514
Flotowstraße,53.58061,10.026215
"Wilstedt, Harksheider Straße (West)",53.728033,10.029228
"Buxtehude, Halepaghenschule",53.476363,9.694071
S Neugraben (Am Johannisland),53.475064,9.85418
Oldenfelde,53.61753,10.128853
Jakobikirchhof,53.55008,10.002893
Pröbenweg,53.554739,10.05026
Dimpfelweg,53.552807,10.049201
Borstelmannsweg 133,53.548315,10.051172
Hammer Deich (Ost),53.545674,10.048014
Kreuzbrook,53.54623,10.046097
Billhorner Deich (Wasserforum),53.533681,10.041504
Entenwerder Stieg,53.530225,10.043183
Kaltehofe-Hinterdeich,53.526894,10.045982
Wasserkunst Kaltehofe,53.524614,10.051997
U Meßberg,53.547338,10.001677
Kneidenweg,53.50073,10.072118
Moorfleeter Brückenstraße,53.500481,10.082781
Moorfleeter Deich 344,53.495867,10.091253
Moorfleeter Deich 380,53.491956,10.092418
Moorfleeter Deich 427,53.487566,10.094972
Eichbaumsee,53.487597,10.104253
Ameisweg,53.476564,10.181145
Gersonweg,53.475171,10.18207
Krapphofstraße,53.475006,10.187879
Norderquerweg 92,53.429894,10.19628
Alter Bahnhof Kirchwerder,53.425123,10.200749
Curslacker Heerweg 258,53.473559,10.239122
"Glinde, Wilhelm-Bergner-Straße (Mitte)",53.530369,10.224071
"Glinde, Wilhelm-Bergner-Straße (Süd)",53.527545,10.223507
"Trittau, Famila",53.615281,10.396134
"Ahrensburg, Jochim-Klindt-Straße",53.678176,10.262664
"Ahrensburg, Doktor-Flögel-Straße",53.679647,10.270533
"Friedrichsgabe, Lawaetzstraße (Süd)",53.723761,9.984779
"Friedrichsgabe, Lawaetzstraße (Mitte)",53.728011,9.984788
"Friedrichsgabe, Hermann-Klingenberg-Ring",53.733204,9.987031
"Friedrichsgabe, Tycho-Brahe-Kehre",53.736545,9.981759
U S Wandsbeker Chaussee (Hammer Straße),53.570287,10.061092
Johanneskirche Rissen,53.580562,9.762393
Wülpensand,53.579232,9.749642
Rudolf Steiner Schule Harburg,53.460168,9.891632
440060,53.433261,9.921005
440061,53.43327,9.92099
440062,53.455384,9.894928
440063,53.455582,9.894872
"Jersbek, Hartwigsahler Weg",53.750732,10.20523
"Jersbek, Soltenbek",53.745315,10.213079
"Lasbek-Gut, Lasbeker Straße",53.741418,10.345787
"Bargteheide, Lise-Meitner-Straße",53.718444,10.287609
"Bargteheide, Am Redder",53.721234,10.275407
"Bargteheide, Hammoorer Weg",53.722579,10.26807
"Elmenhorst, Ahornweg",53.768101,10.267969
Wiesendamm,53.58997,10.014934
"Krummbek, Am Park",53.749773,10.394627
"Bargteheide, Amtsverwaltung",53.726083,10.250145
Bf. Fresenburg,53.841843,10.390302
"Hoisdorf, Oetjendorfer Kirchenweg",53.655074,10.311995
"Emmelndorf, Gustav-Becker-Straße",53.401951,9.973614
"Esingen, Bockhorn",53.689872,9.723724
"Esingen, Gerberweg",53.684903,9.729784
"Esingen, Riedweg",53.68334,9.728137
"Tornesch, Pinnauring",53.692592,9.71826
"Bargteheide, Theodor-Storm-Straße",53.725902,10.267306
"Bargteheide, Carl-Benz-Weg",53.720392,10.281093
"Bargteheide, Otto-Hahn-Straße",53.717667,10.289675
"Bargteheide, Max-Planck-Straße",53.717132,10.299263
"Bargteheide, Birkenweg",53.732095,10.275615
"Bargteheide, Erich-Kästner-Weg",53.738364,10.271622
"Bargteheide, Tremsbütteler Weg",53.734369,10.283095
Stengelestraße,53.549226,10.090936
Container Terminal EUROGATE,53.523167,9.924795
"Apensen, Gräfenweg",53.438988,9.611223
Am Gleisdreieck,53.495815,10.129677
"Wedel, Am Freibad",53.578063,9.697821
Am Horner Moor,53.554675,10.100266
Kroogblöcke,53.552405,10.097023
Georg-Blume-Straße,53.562066,10.101741
Grüningweg,53.559926,10.100915
Dahrendorfweg,53.556802,10.106403
Horner Redder,53.552564,10.103108
Platz der Arbeiterinnen,53.558345,9.938676
Energie-Campus Bergedorf,53.477173,10.203891
Am Schilfpark,53.47978,10.204643
Zoologisches Museum,53.567064,9.977435
Johnsallee,53.565697,9.988996
Stoppelfeld,53.612141,10.147666
Am Kroog,53.609507,10.141233
Arnswalder Straße,53.613676,10.151561
"Hoisdorf, An der Buschkoppel",53.659924,10.311313
Kurt-Schumacher-Allee,53.55192,10.016678
Stoeckhardtstraße,53.55753,10.051228
Griesstraße,53.562395,10.047114
Hirschgraben,53.563846,10.044569
Marienkrankenhaus,53.561146,10.034753
S Landwehr (Hasselbrookstraße),53.561679,10.037453
Strietkoppel,53.528546,10.154481
Am Mühlenbach,53.531069,10.153736
Kandinskyallee (Nord),53.532708,10.150628
Gertrud-Seele-Kehre,53.480893,10.173191
"Wiemerskamp, Hirschweg",53.735147,10.152698
Fischmarkt,53.546359,9.951023
Tannhäuserweg,53.585903,9.749005
Isoldeweg,53.586431,9.743457
Adebarweg,53.583568,9.745838
Am Lilienberg,53.584431,9.77554
Marschweg (Kehre),53.584511,9.77835
Brünschentwiete,53.583263,9.741544
Rheingoldweg (West),53.58648,9.739894
Flerrentwiete (Nord),53.583177,9.752399
Hardenbergstraße,53.565124,9.798339
"Uetersen, Eggerstedtsberg",53.686152,9.66649
"Uetersen, Tantaus Allee",53.687255,9.670231
"Uetersen, J.-P.-Lange-Straße",53.687426,9.676486
U S Elbbrücken (Zweibrückenstraße),53.534421,10.025201
Berufsschulzentrum Bergedorf,53.491399,10.183019
U S Elbbrücken (Baakenwerder Straße),53.536581,10.022718
Ortwinstieg,53.578895,9.7742
"Pinneberg, Lange Twiete",53.65004,9.775549
U Hammer Kirche (Hammer Landstraße),53.555043,10.056485
Neßpriel,53.536074,9.858063
Hein-Saß-Stieg (ZAL),53.535491,9.866678
Jeverländer Weg,53.52793,9.880774
Mühlenredder,53.71049,10.12932
BrookHus,53.714207,10.139084
Ericusspitze,53.546033,10.003095
Sinstorfer Kirchweg (Schultwiete),53.424321,9.979586
Zweiter Fersenweg,53.410036,10.209618
Richardstraße,53.568823,10.038488
Schule Norderschulweg,53.531896,9.876649
"Stapelfeld, Hinter der Schule",53.605016,10.220247
"Ahrensburg, Reesenbüttler Graben",53.67412,10.227556
"Ahrensburg, Stormarnstraße",53.676423,10.227305
"Kaltenkirchen, Marie-Curie-Straße",53.823254,9.963635
Speersort,53.549683,9.997433
Langenfelder Damm (Kieler Straße),53.584226,9.933618
Schatzmeisterstraße,53.567132,10.078265
Neuengammer Hausdeich 331,53.451317,10.214916
"Braak, Braaker Mühle",53.60181,10.242784
Eva-Rühmkorf-Straße,53.561359,9.940403
"Altenmoor, Feuerwehrhaus",53.764866,9.60802
"Altenmoor, Bullendorf 11",53.767712,9.621268
"Altenmoor, Bullendorf 25",53.765329,9.612174
"Horst (Holst.), Glashofkamp 8",53.785183,9.631966
"Horst (Holst.), An der Bundesstraße 28",53.785938,9.635225
"Hohenfelde (IZ), Niederreihe 29",53.84444,9.60893
"Hohenfelde (IZ), Glindesmoor",53.84587,9.65786
"Horst (Holst.), Stellbusch",53.81034,9.632041
"Horst (Holst.), Amtsverwaltung",53.806528,9.623848
"Horst (Holst.), Ernst-Barlach-Straße",53.811955,9.627193
"Horst (Holst.), Gewerbegebiet",53.804372,9.647571
"Horst (Holst.), Am Markt",53.811875,9.616716
"Horst (Holst.), Jacob-Struve-Schule ",53.814384,9.621551
"Horst (Holst.), Wiesengrund",53.807476,9.640013
"Horst (Holst.), Horstheide",53.802618,9.654495
"Horst (Holst.), Horstmühle",53.790216,9.633256
"Kiebitzreihe, Koppeldamm",53.781653,9.607352
"Kiebitzreihe, Hauptstraße",53.781621,9.620565
"Kiebitzreihe, Wiesengrund",53.779653,9.617305
"Horst (Holst.), Horster Landstraße 1",53.780613,9.639786
"Kiebitzreihe, Heidkamp",53.781884,9.621813
"Kiebitzreihe, Weidendamm",53.78224,9.612124
"Kiebitzreihe, Kuhdamm",53.77949,9.601572
"Horst (Holst.), Kiebitzreiher Chaussee 89",53.780256,9.629055
"Horst (Holst.), Schloburger Weg",53.800551,9.62939
"Kiebitzreihe, Schule (Kehre)",53.777779,9.600561
Domstraße,53.548197,9.994652
Tönninger Weg,53.568519,9.846826
"Hammoor, Hoppenbrook",53.708222,10.317798
S Ottensen,53.559481,9.92776
"Oersdorf, Brookkoppel",53.837262,9.993291
"Oersdorf, Mittelstraße",53.838415,9.997313
"Kaltenkirchen, Rudolf-Diesel-Straße",53.826825,9.978616
"Kaltenkirchen, Borsigstraße",53.822856,9.975061
"Kaltenkirchen, Werner-von-Siemens-Straße",53.81949,9.975742
"Kaltenkirchen, Maybachstraße",53.817619,9.968319
"Kaltenkirchen, Nikolaus-Otto-Straße",53.82103,9.964191
"Kaltenkirchen, Wiesendamm",53.837268,9.969547
"Kaltenkirchen, Bahnhofstraße 6",53.836364,9.965805
"Kaltenkirchen, Carl-Benz-Straße",53.827232,9.969513
"Kaltenkirchen, Voßkamp",53.827568,9.943094
"Oersdorf, Wiesengrund",53.837261,9.983629
"Kaltenkirchen, Brookring",53.821958,9.940174
"Kaltenkirchen, An der Moorkoppel",53.843157,9.952196
"Kaltenkirchen, Oersdorfer Weg",53.832339,9.97235
"Kaltenkirchen, An der Krückau",53.827245,9.957804
"Kaltenkirchen, Am Kretelmoor",53.830489,9.954354
"Kaltenkirchen, GS Alter Landweg",53.831332,9.970306
Theodor-Yorck-Straße,53.464112,9.987926
Marktkanal,53.527597,10.025053
Stenzelring,53.517878,10.000273
Schlenzigstraße,53.514658,10.00175
Rubbertstraße 30,53.511009,10.00394
Rotenhäuser Straße (Ost),53.506327,10.004025
Thielenstraße (West),53.502592,10.003726
Berufsschulcampus Elbinsel,53.500534,10.001568
Schulen Stübenhofer Weg,53.482693,10.015925
Bartholomäus-Therme,53.577798,10.02823
Heestweg,53.602045,10.149189
Rambachstraße,53.544363,9.97578
Zeisehallen,53.554587,9.927351
Hohenesch,53.554506,9.928572
Am Neumarkt 63,53.575661,10.096795
Lisbeth-Bruhn-Straße,53.48537,10.172923
Victoriaallee,53.609372,10.191876
Lily-Braun-Straße,53.487014,10.173887
"Garstedt, Kornhoop",53.683867,9.964837
"Ahrensburg, Meisenstieg",53.64526,10.231813
Kaskadenpark,53.581861,10.132298
"Hasloh, Großer Dorn",53.693511,9.907029
"Hasloh, Mittelweg",53.692767,9.91151
"Hasloh, Peter-Lunding-Weg",53.692594,9.929415
"Pinneberg, Eggerstedter Weg (West)",53.644642,9.772411
"Pinneberg, Aschhooptwiete",53.643928,9.775921
"Pinneberg, Sandkuhlen",53.643538,9.784729
"Pinneberg, Internationale Schule",53.644285,9.788645
"Pinneberg, Hellenkamp",53.644117,9.793677
"Pinneberg, Goethestraße",53.646699,9.793226
"Rellingen, Lohacker",53.656872,9.833864
"Tangstedt (PI), Lehmkoppel",53.666753,9.83934
"Tangstedt (PI), Grüne Twiete",53.682505,9.85444
Hafenmuseum,53.525285,9.999905
"Neu Wulmstorf, Erich-Kästner-Straße",53.461462,9.781772
Francoper Hinterdeich,53.498063,9.874579
Bf. Horst,53.805471,9.645402
"Hörnerkirchen, Halenbruk",53.853647,9.701692
"Horst (Holst.), Tatterhörn",53.801696,9.606018
"Horst (Holst.), Johannesstraße",53.806194,9.611927
"Horst (Holst.), Friedhofstraße",53.810852,9.618143
Eimsbütteler Marktplatz,53.573454,9.94825
Wiesingerweg,53.583804,9.961876
Grandweg (Süd),53.585871,9.967404
Pieperweg,53.580285,9.823115
Karnapp,53.463653,9.98308
"Garstedt, Möhlenbarg",53.679619,9.974623
"Bargteheide, Breslauer Straße",53.735729,10.270997
"Bargteheide, Am Maisfeld (West)",53.737737,10.253553
"Bargteheide, Auf der Weide",53.735473,10.250151
"Bargteheide, Am Steinkreuz",53.733206,10.269163
"Bargteheide, Kamp",53.734431,10.255258
"Bargteheide, Hufeisenring",53.737331,10.25204
"Bargteheide, Schlehenbusch",53.7282,10.251299
"Bargteheide, Zu den Fischteichen",53.720627,10.258073
U Osterstraße (Heußweg),53.577642,9.952692
Ottensen,53.559632,9.926211
A S Eidelstedt,53.595666,9.905384
"Bargteheide, Buchenweg",53.728761,10.282378
"Bargteheide, Erlenweg",53.733267,10.280318
"Bargteheide, Ulmenweg",53.731712,10.285377
"Bargteheide, Struhbarg",53.726232,10.283619
"Bargteheide, Hummelwiese",53.722304,10.255775
Bf. Bergedorf (Johann-Meyer-Straße),53.49082,10.204956
"Pinneberg, Bodderbarg",53.650677,9.792227
"Halstenbek, Hagenwisch",53.627848,9.836591
"Halstenbek, Am Hollhorn",53.617705,9.842944
"Schenefeld, Blocksberg",53.61304,9.840645
"Schenefeld, Kiebitzweg (Mitte)",53.60501,9.836361
"Halstenbek, Eielkampsweg",53.623508,9.839312
Allermöher Deich 355,53.472505,10.162537
Allermöher Deich 365,53.472483,10.164841
"Garstedt, Schierkamp",53.68692,9.952813
Claudiusstraße,53.564831,10.071354
Rudolf-Roß-Allee,53.557623,10.103165
"Bargteheide, Raiffeisenstraße",53.730461,10.268717
Bullenhuser Damm (West),53.542745,10.042873
Georgswerder Damm,53.526015,10.026176
"Hörsten, Am Plack (Nord)",53.424098,10.070473
"Bargteheide, Am Maisfeld (Ost)",53.737175,10.259144
"Bargteheide, Kutscherweg",53.73793,10.249755
"Bargteheide, Jersbeker Straße (Süd)",53.729961,10.255625
"Bargteheide, Michael-Ende-Weg",53.737235,10.273861
"Bargteheide, Glindfelder Weg",53.730294,10.247013
"Bargteheide, Hasselbusch",53.731489,10.252973
Röthmoorweg,53.62871,9.922296
"Elmshorn, Heinrich-Hertz-Straße",53.745265,9.645084
Lademannbogen 51,53.643286,10.031003
"Pinneberg, Prisdorfer Straße (Mitte)",53.666565,9.787669
"Quickborn-Heide, Behnkeweg",53.755169,9.954221
"Quickborn-Heide, Hermann-Löns-Straße (West)",53.749505,9.959111
"Rhen, Klaus-Groth-Straße",53.756531,9.994446
"Rhen, Lessingstraße",53.752504,10.000052
"Rhen, Rondeel",53.75459,9.990095
"Ellerbek, Moordamm",53.638565,9.894177
"Schenefeld, In de Masch",53.603098,9.82451
"Ulzburg, Ahornweg",53.794924,9.974746
"Ulzburg, Am Redder",53.811039,9.96419
"Henstedt, Ostpreußenstraße",53.78987,9.993945
"Ulzburg, Heideweg",53.805653,9.977955
"Henstedt, Druventwiete",53.789427,9.99958
"Ulzburg, Rostocker Straße",53.788873,9.974105
"Ulzburg, Rotdornweg",53.792704,9.974892
"Ulzburg, Rudolf-Diesel-Straße (Mitte)",53.805266,9.953507
"Ulzburg, Rudolf-Diesel-Straße (Ost)",53.807347,9.955149
"Ulzburg, Rudolf-Diesel-Straße (West)",53.804045,9.942035
"Ulzburg, Rudolf-Diesel-Straße 15",53.805648,9.94837
"Ulzburg, Schulstraße",53.790652,9.973024
"Wedel, Ansgariusweg",53.585988,9.693195
A Meeschensee,53.754088,9.979061
"Bargteheide, Rapsstieg",53.736264,10.261253
"Bargteheide, Selma-Lagerlöf-Weg",53.737175,10.27192
Ohnsorgweg,53.554888,9.869489
Marxsenweg,53.555314,9.865258
Nincoper Straße 160,53.515373,9.792895
"Kaltenkirchen, Grashofstraße (Nord)",53.82698,9.962825
Bf. Prisdorf (SEV),53.678299,9.761465
A dodenhof,53.844452,9.937275
A Holstentherme (Ersatzverkehr),53.840708,9.948629
A Lentföhrden (Ersatzverkehr),53.874041,9.888684
U Legienstraße,53.546063,10.097719
"Harksheide, Steindamm",53.719204,10.011879
Jahnbrücke,53.601482,10.035694
"Buxtehude, Hallenbad",53.476397,9.694298
Flüggestraße,53.586762,10.03171
U Saarlandstraße (Süd),53.586686,10.033279
Saseler Damm (Mitte),53.656273,10.094411
"Neu Wulmstorf, Grundschule am Moor",53.466493,9.78608
Lola-Rogge-Platz,53.537545,10.013272
Gerda-Gmelin-Platz,53.539819,10.014291
Baakenhöft,53.538331,10.008539
Grunewaldstraße,53.581752,10.151417
Alter Güterbahnhof,53.591051,10.03556
Fritz-Neubers-Weg,53.591445,10.039844
Hamburg Dammtor,53.560991,9.989338
Maschen,53.403861,10.065619
Tonndorf,53.586433,10.123124
Gartenholz,53.688176,10.251655
Kupfermühle,53.762172,10.326615
Dauenhof,53.852812,9.681052
Prisdorf,53.675224,9.76032
Tornesch,53.696586,9.715906
Meckelfeld,53.423884,10.030392
"Buxtehude, Am Bahnhof Ottensen",53.452478,9.64634
"Elmshorn, Schanzenstraße",53.737784,9.647667
Hufnerstraße,53.582368,10.0411
Bf. Harburg (Großmoordamm),53.457589,9.99336
"Schenefeld, Kastanienallee",53.607071,9.838502
Ochsenwerder Norderdeich 194,53.46773,10.109143
"Rhen, Tannenweg",53.750872,10.005031
Bargteheider Straße (Süd),53.602467,10.145469
Gymnasium Meiendorf,53.625277,10.151258
Lauenbruch Ost,53.472694,9.982477
Zitadellenstraße,53.469288,9.982489
"Heidmoor, Heideweg",53.824081,9.860843
"Barsbüttel, Hanskampring",53.578262,10.192163
Halskestraße (Ost),53.516263,10.090315
Am Sandtorpark (Überseequartier),53.541839,9.996343
Gründgensstraße (Mitte),53.61019,10.062183
Landungsbrücken Brücke 2,53.545025,9.970621
"Heidmoor, Am Felde",53.863654,9.819354
"Heidmoor, Waldchaussee 20",53.876805,9.819748
"Heidmoor, Dorfstraße 37",53.831484,9.849589
